3599529 10870.374066666665
7197710 11152.7494
10795073 9805.1141
14399500 11549.833866666668
17995393 14539.210299666665
21597434 10721.784066333332
25194817 14613.733900333333
28797683 15595.817033333335
32393022 14863.713166333333
