500 46.333333333333336
1000 209.66666666666666
1500 645.6666666666666
2000 1262.6666666666667
2500 2832.0
3000 4241.666666666667
3500 6528.333333333333
4000 9564.333333333334
4500 9009.0
5000 12050.333333333334
